"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"С_0720";"С_0720";"FT_TEXT";"3278";"1715";"3368";"1824";"154";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"360";"-1";"0"
"Номер_бланка_08";"Номер_бланка_08";"FT_TEXT";"249";"1827";"747";"1942";"155";"0";"Русский\Служебные\13_цифр";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_MINIMAL";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"280";"-1";"0"
"С_0801";"С_0801";"FT_TEXT";"787";"1834";"875";"1939";"156";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"365";"-1";"0"
"С_0802";"С_0802";"FT_TEXT";"917";"1833";"1005";"1941";"157";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"366";"-1";"0"
"С_0803";"С_0803";"FT_TEXT";"1049";"1831";"1135";"1940";"158";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"367";"-1";"0"
"С_0804";"С_0804";"FT_TEXT";"1180";"1833";"1267";"1939";"159";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"368";"-1";"0"
"С_0805";"С_0805";"FT_TEXT";"1310";"1833";"1398";"1939";"160";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"369";"-1";"0"
"С_0806";"С_0806";"FT_TEXT";"1443";"1835";"1530";"1939";"161";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"370";"-1";"0"
"С_0807";"С_0807";"FT_TEXT";"1574";"1833";"1662";"1938";"162";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"371";"-1";"0"
"С_0808";"С_0808";"FT_TEXT";"1706";"1834";"1792";"1940";"163";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"372";"-1";"0"
"С_0809";"С_0809";"FT_TEXT";"1836";"1834";"1922";"1940";"164";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"373";"-1";"0"
"С_0810";"С_0810";"FT_TEXT";"1968";"1833";"2054";"1939";"165";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"374";"-1";"0"
"С_0811";"С_0811";"FT_TEXT";"2101";"1833";"2187";"1939";"166";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8820";"-1";"0"
"С_0812";"С_0812";"FT_TEXT";"2230";"1834";"2314";"1938";"167";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8821";"-1";"0"
"С_0813";"С_0813";"FT_TEXT";"2360";"1834";"2451";"1937";"168";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"377";"-1";"0"
"С_0814";"С_0814";"FT_TEXT";"2493";"1834";"2584";"1939";"169";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"378";"-1";"0"
"С_0815";"С_0815";"FT_TEXT";"2623";"1833";"2710";"1942";"170";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"379";"-1";"0"
"С_0816";"С_0816";"FT_TEXT";"2759";"1832";"2842";"1941";"171";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"380";"-1";"0"
"С_0817";"С_0817";"FT_TEXT";"2889";"1834";"2973";"1938";"172";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"381";"-1";"0"
"С_0818";"С_0818";"FT_TEXT";"3016";"1833";"3106";"1941";"173";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"382";"-1";"0"
"С_0819";"С_0819";"FT_TEXT";"3148";"1832";"3238";"1938";"174";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"383";"-1";"0"
"С_0820";"С_0820";"FT_TEXT";"3280";"1833";"3366";"1940";"175";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"384";"-1";"0"
"Номер_бланка_09";"Номер_бланка_09";"FT_TEXT";"250";"1946";"744";"2056";"176";"0";"Русский\Служебные\13_цифр";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_MINIMAL";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"291";"-1";"0"
"С_0901";"С_0901";"FT_TEXT";"787";"1950";"873";"2057";"177";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"389";"-1";"0"
"С_0902";"С_0902";"FT_TEXT";"917";"1953";"1005";"2058";"178";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"390";"-1";"0"
"С_0903";"С_0903";"FT_TEXT";"1047";"1951";"1136";"2057";"179";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"391";"-1";"0"
"С_0904";"С_0904";"FT_TEXT";"1182";"1949";"1267";"2058";"180";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"392";"-1";"0"
"С_0905";"С_0905";"FT_TEXT";"1311";"1951";"1397";"2057";"181";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"393";"-1";"0"
"С_0906";"С_0906";"FT_TEXT";"1443";"1950";"1530";"2056";"182";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"394";"-1";"0"
"С_0907";"С_0907";"FT_TEXT";"1570";"1950";"1663";"2057";"183";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"395";"-1";"0"
"С_0908";"С_0908";"FT_TEXT";"1706";"1948";"1792";"2057";"184";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"396";"-1";"0"
"С_0909";"С_0909";"FT_TEXT";"1837";"1948";"1924";"2057";"185";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"397";"-1";"0"
"С_0910";"С_0910";"FT_TEXT";"1967";"1949";"2057";"2059";"186";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"398";"-1";"0"
"С_0911";"С_0911";"FT_TEXT";"2096";"1948";"2187";"2057";"187";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8824";"-1";"0"
"С_0912";"С_0912";"FT_TEXT";"2232";"1950";"2319";"2057";"188";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8825";"-1";"0"
"С_0913";"С_0913";"FT_TEXT";"2360";"1950";"2444";"2055";"189";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"401";"-1";"0"
"С_0914";"С_0914";"FT_TEXT";"2491";"1952";"2582";"2055";"190";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"402";"-1";"0"
"С_0915";"С_0915";"FT_TEXT";"2627";"1951";"2711";"2052";"191";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"403";"-1";"0"
"С_0916";"С_0916";"FT_TEXT";"2757";"1950";"2842";"2055";"192";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"404";"-1";"0"
"С_0917";"С_0917";"FT_TEXT";"2886";"1949";"2973";"2058";"193";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"405";"-1";"0"
"С_0918";"С_0918";"FT_TEXT";"3017";"1950";"3106";"2055";"194";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"406";"-1";"0"
"С_0919";"С_0919";"FT_TEXT";"3150";"1951";"3237";"2054";"195";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"407";"-1";"0"
"С_0920";"С_0920";"FT_TEXT";"3282";"1951";"3366";"2056";"196";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"408";"-1";"0"
"Номер_бланка_10";"Номер_бланка_10";"FT_TEXT";"246";"2063";"745";"2174";"197";"0";"Русский\Служебные\13_цифр";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_MINIMAL";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"304";"-1";"0"
"С_1001";"С_1001";"FT_TEXT";"787";"2068";"874";"2173";"198";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"413";"-1";"0"
"С_1002";"С_1002";"FT_TEXT";"916";"2067";"1006";"2174";"199";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"414";"-1";"0"
"С_1003";"С_1003";"FT_TEXT";"1049";"2068";"1136";"2174";"200";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"415";"-1";"0"
"С_1004";"С_1004";"FT_TEXT";"1180";"2066";"1267";"2174";"201";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"416";"-1";"0"
"С_1005";"С_1005";"FT_TEXT";"1311";"2068";"1398";"2176";"202";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"417";"-1";"0"
"С_1006";"С_1006";"FT_TEXT";"1443";"2069";"1530";"2175";"203";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"418";"-1";"0"
"С_1007";"С_1007";"FT_TEXT";"1573";"2068";"1661";"2173";"204";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"419";"-1";"0"
"С_1008";"С_1008";"FT_TEXT";"1706";"2068";"1793";"2174";"205";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"420";"-1";"0"
"С_1009";"С_1009";"FT_TEXT";"1837";"2068";"1923";"2175";"206";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"421";"-1";"0"
"С_1010";"С_1010";"FT_TEXT";"1968";"2067";"2054";"2175";"207";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"422";"-1";"0"
"С_1011";"С_1011";"FT_TEXT";"2097";"2068";"2188";"2176";"208";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8828";"-1";"0"
"С_1012";"С_1012";"FT_TEXT";"2232";"2068";"2318";"2176";"209";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8829";"-1";"0"
"С_1013";"С_1013";"FT_TEXT";"2359";"2066";"2450";"2174";"210";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"8540";"-1";"0"
"С_1014";"С_1014";"FT_TEXT";"2492";"2068";"2578";"2170";"211";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"426";"-1";"0"
"С_1015";"С_1015";"FT_TEXT";"2625";"2064";"2712";"2172";"212";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"427";"-1";"0"
"С_1016";"С_1016";"FT_TEXT";"2755";"2068";"2842";"2172";"213";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"428";"-1";"0"
"С_1017";"С_1017";"FT_TEXT";"2885";"2066";"2975";"2174";"214";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"429";"-1";"0"
"С_1018";"С_1018";"FT_TEXT";"3016";"2067";"3104";"2177";"215";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"430";"-1";"0"
"С_1019";"С_1019";"FT_TEXT";"3149";"2068";"3236";"2172";"216";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"431";"-1";"0"
"С_1020";"С_1020";"FT_TEXT";"3279";"2066";"3369";"2172";"217";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"432";"-1";"0"
"Дата";"Дата";"FT_TEXT";"491";"2280";"1090";"2378";"218";"0";"Русский\Дата\Полная дата\ДД-ММ-ГГ";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_NONE";"VF_WHOLLY";"1";"";"";"";"496";"-1";"0"
"Подпись";"Подпись";"FT_CHECKMARK";"1789";"2298";"2490";"2362";"219";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_NONE";"";"-1";"";"";"";"497";"-1";"0"
"";"";"FT_TEXTANCHOR";"154";"774";"202";"814";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1574";"2296";"1711";"2364";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"443";"102";"1858";"172";"-1";"0";"Russian";"TT_STR_NORMAL";"";"-1";"-1";"0";"";"";"";"";"1";"0";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"504";"232";"613";"264";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"812";"215";"964";"286";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1194";"210";"1342";"284";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"2504";"213";"2660";"282";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"2526";"311";"2659";"382";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"372";"773";"628";"818";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"469";"317";"619";"390";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"326";"2296";"470";"2366";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"165";"994";"182";"1030";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"164";"1111";"188";"1149";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"166";"1228";"188";"1266";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"165";"1347";"187";"1383";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"167";"1462";"189";"1500";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"163";"1613";"189";"1649";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"164";"1847";"187";"1886";"-1";"1";"Русский\Служебные\Оценка";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
